ID,AGE,SEX,EDU,MAR,CRE,BILL_1,BILL_2,BILL_3,STA_1,STA_2,STA_3,AMT_1,AMT_2,AMT_3,PAY
344,51,Female,College,married,12798,1057,1117,1183,delay,duly,duly,53,47,75,Y
345,25,Female,College,single,9243,9269,7725,6712,duly,duly,duly,466,274,356,Y
346,34,Male,College,others,9243,9336,9409,9255,delay,delay,duly,400,382,342,N
347,54,Male,HighSchool,married,3555,2688,2102,1430,duly,duly,delay,133,107,25,Y
348,46,Female,Graduate,single,20619,14313,809,5651,duly,duly,duly,1274,845,5828,Y
349,27,Male,College,single,1422,1173,1329,2083,duly,duly,duly,115,75,77,Y
350,41,Male,Graduate,married,32706,22771,22830,23217,duly,duly,duly,883,992,820,Y
351,41,Female,Graduate,married,14220,412,640,19,duly,duly,duly,270,556,0,Y
352,61,Male,HighSchool,single,1422,131,14,28,delay,delay,duly,0,69,47,Y
353,40,Female,Graduate,single,24174,2677,700,270,duly,duly,delay,617,480,213,Y
354,27,Female,Graduate,single,1422,168,0,0,duly,,,0,0,113,N
355,30,Male,College,single,1422,912,816,370,delay,delay,duly,119,36,0,Y
356,44,Male,College,married,1422,1293,1398,28,duly,duly,duly,108,36,0,N
357,39,Female,HighSchool,single,2133,1186,1989,398,duly,duly,duly,1063,107,0,Y
358,33,Male,Graduate,single,31284,707,822,695,duly,duly,duly,813,610,716,Y
359,40,Female,College,married,3555,3387,2867,2037,duly,duly,duly,138,103,80,Y
360,48,Female,College,married,7821,7815,7636,7591,duly,duly,duly,345,278,275,Y
361,28,Male,HighSchool,single,9243,9458,9462,9414,duly,duly,duly,494,462,409,Y
362,32,Male,Graduate,married,25596,207,345,51,duly,duly,duly,365,0,0,Y
363,49,Female,College,single,35550,1310,27597,5,duly,duly,duly,14014,278,18,Y
364,27,Male,Graduate,single,7110,134,55,0,duly,duly,,73,12,0,N
365,44,Female,College,married,3555,1765,0,0,duly,,,0,0,0,Y
366,29,Female,College,single,5688,3825,2413,1861,duly,duly,duly,142,110,75,Y
367,26,Female,Graduate,single,3555,130,0,12,,,,0,0,25,Y
368,40,Female,College,married,3555,2701,2174,1945,delay,delay,delay,71,71,142,Y
369,61,Female,College,single,5688,0,0,0,delay,,,0,0,0,N
370,44,Female,HighSchool,married,2133,1951,2074,2067,duly,delay,delay,178,79,39,Y
371,37,Male,College,married,3555,719,255,103,delay,delay,duly,107,0,71,N
372,34,Female,Others,married,36261,395,1609,844,,duly,duly,844,1288,1192,Y
373,29,Male,College,married,4977,3467,779,1390,duly,duly,duly,121,818,249,Y
374,23,Female,Graduate,single,9954,6471,6102,6029,duly,delay,duly,393,316,320,N
375,30,Female,College,married,15642,0,0,0,delay,,,0,0,0,Y
376,32,Female,College,single,14220,9012,8633,8701,duly,delay,duly,589,164,324,Y
377,41,Male,HighSchool,married,17064,7308,7440,0,delay,delay,delay,379,0,0,Y
378,26,Female,Graduate,single,9243,84,107,56,duly,duly,duly,89,75,165,Y
379,33,Female,College,married,22041,5174,5083,4989,duly,duly,duly,184,176,177,Y
380,37,Male,HighSchool,married,24885,5098,2595,1715,duly,duly,duly,890,178,107,Y
381,33,Male,Graduate,single,33417,4985,4995,4904,duly,duly,duly,374,356,320,Y
382,34,Male,College,married,6399,6116,6249,3468,duly,duly,duly,241,175,103,N
383,57,Male,HighSchool,single,4266,1146,1267,1428,duly,duly,duly,92,47,159,Y
384,43,Female,Graduate,married,3555,3527,2865,2133,duly,duly,delay,166,148,44,N
385,40,Female,HighSchool,married,6399,6102,4392,3456,duly,duly,duly,269,128,150,Y
386,28,Female,Graduate,married,12798,0,0,0,delay,,,0,0,0,Y
387,27,Male,College,single,4266,3445,3472,2005,duly,duly,duly,133,85,117,Y
388,47,Male,College,married,17064,15712,10235,7642,duly,duly,duly,1625,7466,13705,Y
389,27,Female,Graduate,single,4977,11,11,16,duly,duly,duly,11,11,29,Y
390,44,Male,HighSchool,single,8532,10228,8960,6706,delay,delay,duly,0,393,4352,N
391,34,Male,College,single,711,612,727,1045,duly,duly,duly,118,27,23,Y
392,28,Male,Graduate,single,4266,4211,4213,2780,duly,delay,duly,274,57,114,Y
393,41,Female,HighSchool,married,4266,3972,3933,3911,duly,duly,duly,189,171,196,Y
394,22,Female,College,single,5688,85,54,34,delay,duly,duly,91,78,20,Y
395,23,Female,Graduate,single,5688,2271,2160,1700,delay,duly,delay,59,142,924,Y
396,36,Female,College,married,14931,35,131,28,duly,duly,duly,94,14,28,Y
397,33,Female,College,married,32706,6668,3470,2581,duly,duly,duly,156,107,74,Y
398,28,Male,Graduate,single,11376,96,133,32,duly,duly,duly,133,0,32,Y
399,54,Male,College,married,2133,534,803,856,duly,duly,delay,139,85,21,Y
400,40,Male,HighSchool,married,7821,6694,5480,5454,duly,duly,duly,239,191,190,Y
401,32,Female,College,married,14220,-8,85,241,delay,delay,delay,20,80,97,Y
402,27,Female,Graduate,single,16353,7575,6055,4482,duly,duly,duly,315,191,218,Y
403,28,Female,Graduate,single,12798,0,51,0,,,,0,51,0,Y
404,27,Male,College,single,5688,4654,2799,1976,duly,duly,duly,161,114,107,Y
405,46,Male,HighSchool,single,4266,4428,1930,1288,duly,duly,duly,149,107,41,Y
406,57,Female,HighSchool,married,9243,7346,4394,2640,duly,duly,duly,284,196,124,N
407,44,Male,Graduate,married,5688,37,346,50,duly,duly,duly,5,341,50,Y
408,23,Female,Graduate,single,3555,210,252,372,duly,duly,duly,173,519,129,Y
409,40,Male,College,married,9243,28,28,28,duly,duly,duly,28,28,28,Y
410,37,Female,College,married,3555,75,75,75,delay,delay,delay,0,0,0,N
411,39,Male,Graduate,married,1422,46,44,45,duly,duly,duly,46,50,71,Y
412,23,Female,College,single,10665,1332,10834,10846,,duly,duly,5915,346,366,Y
413,39,Male,HighSchool,married,3555,90,172,140,duly,duly,duly,571,115,140,Y
414,44,Female,College,married,28440,9622,8221,7076,duly,delay,duly,380,215,213,Y
415,35,Female,Graduate,single,19908,9437,13838,10350,duly,duly,duly,4011,818,407,Y
416,38,Male,College,single,3555,1527,0,0,duly,,,36,0,0,Y
417,31,Male,Graduate,single,19197,709,485,452,duly,duly,duly,93,107,43,Y
418,29,Female,Graduate,single,3555,0,0,103,,,,0,103,0,Y
419,42,Male,College,single,3555,3503,2191,2099,duly,duly,duly,145,213,78,Y
420,25,Male,Graduate,single,11376,127,54,815,duly,duly,duly,71,455,1305,Y
421,34,Female,College,married,11376,5331,4743,4782,delay,delay,duly,249,213,224,Y
422,38,Female,College,married,14931,16,33,22,duly,duly,duly,22,33,22,Y
423,39,Male,Graduate,single,12087,12763,10988,9982,duly,duly,duly,681,747,427,Y
424,26,Male,College,single,5688,5691,3843,2099,duly,duly,duly,224,92,107,Y
425,38,Female,Graduate,married,21330,44,0,0,duly,,,8,32,0,Y
426,33,Male,Graduate,single,10665,2122,2467,-85,duly,duly,,338,36,0,Y
427,28,Female,HighSchool,single,5688,5049,5037,5099,duly,duly,duly,238,196,178,Y
428,50,Male,College,married,1422,504,661,706,duly,duly,delay,89,57,43,Y
429,30,Female,College,single,14220,13069,12815,13072,duly,duly,duly,481,462,534,Y
430,25,Male,HighSchool,single,2133,41,-45,-87,duly,,,0,0,71,Y
431,38,Male,HighSchool,single,4977,4916,4518,1944,duly,duly,duly,186,90,107,N
432,64,Female,HighSchool,others,4266,1049,460,750,duly,duly,duly,58,469,346,Y
433,25,Female,College,single,5688,5933,6259,6179,duly,duly,duly,416,819,173,N
434,29,Male,Graduate,married,9243,10878,8162,6805,delay,duly,duly,213,356,3620,N
435,39,Male,College,married,4266,3691,3057,2815,duly,duly,duly,133,100,111,Y
436,23,Female,HighSchool,single,2133,2129,2127,2124,delay,duly,duly,71,89,71,Y
437,62,Male,College,married,711,168,141,0,,,,141,69,0,Y
438,43,Female,College,married,2133,2021,2159,2315,duly,delay,delay,142,210,39,Y
439,25,Male,Graduate,single,3555,3073,3405,3498,duly,delay,delay,284,142,139,Y
440,33,Male,Graduate,married,35550,203,372,151,duly,duly,duly,321,0,106,Y
441,42,Male,HighSchool,married,2133,28,22,75,duly,duly,delay,28,61,0,Y
442,39,Female,Graduate,married,18486,15817,13186,9917,duly,duly,duly,475,632,247,Y
443,37,Female,Graduate,married,25596,145,0,0,duly,,,89,0,0,Y
444,35,Female,College,married,7110,0,0,225,delay,,duly,0,154,71,Y
445,28,Female,HighSchool,married,2133,919,1146,1134,duly,delay,delay,139,36,71,Y
446,29,Male,Graduate,single,2844,2647,2807,2802,delay,delay,delay,135,43,0,Y
447,35,Female,Graduate,married,25596,4593,6385,1408,,duly,duly,5155,2886,1579,N
448,40,Male,Graduate,married,35550,644,0,0,duly,,,0,0,0,Y
449,23,Female,College,single,5688,542,784,2150,duly,duly,duly,142,107,1493,Y
450,50,Female,Graduate,married,34128,945,662,409,duly,duly,duly,863,412,545,Y
451,52,Male,College,married,9243,6093,6327,6698,duly,delay,duly,406,124,379,Y
452,36,Female,College,married,12087,1131,1239,1313,delay,delay,delay,142,53,36,N
453,42,Male,Graduate,single,14220,11549,12115,12726,duly,duly,duly,498,515,480,N
454,27,Female,College,single,8532,218,232,365,duly,delay,duly,181,408,407,Y
455,42,Female,College,married,19908,18209,18271,11033,duly,duly,duly,10197,675,493,Y
456,26,Female,Graduate,married,19908,222,154,15,,,,79,151,57,Y
457,55,Male,College,married,3555,3593,2474,1340,duly,duly,duly,121,66,47,Y
458,45,Male,HighSchool,married,8532,1449,134,252,duly,duly,duly,115,126,0,Y
459,38,Male,College,married,25596,135,89,0,,,,178,0,0,Y
460,27,Male,HighSchool,single,18486,9592,9883,10333,duly,duly,duly,406,398,321,Y
461,33,Female,College,married,9954,76,589,106,duly,duly,duly,481,126,106,Y
462,29,Female,HighSchool,single,12087,8302,8506,8768,duly,duly,duly,302,317,338,N
463,26,Female,College,single,6399,4797,2150,1755,duly,duly,duly,169,96,78,Y
464,29,Male,Others,single,10665,14461,9819,2133,duly,duly,duly,587,142,0,N
465,29,Female,College,single,5688,2908,2088,1903,duly,duly,duly,142,75,75,Y
466,34,Female,College,married,3555,3450,2851,839,delay,duly,duly,139,114,9,N
467,48,Female,College,married,18486,5590,4635,4204,duly,duly,duly,179,149,155,Y
468,31,Male,College,single,5688,8950,7780,6022,delay,delay,delay,0,0,0,Y
469,43,Male,Graduate,married,35550,1776,1712,8817,duly,delay,duly,1274,5712,1724,Y
470,28,Female,College,single,14931,165,183,4717,,,,183,134,4843,Y
471,38,Female,College,married,35550,5693,5152,4621,duly,duly,duly,233,197,164,Y
472,30,Female,Graduate,single,19197,5608,4878,4169,duly,duly,duly,284,185,213,Y
473,28,Male,College,single,3555,1595,1592,969,duly,duly,duly,434,142,53,Y
474,41,Female,HighSchool,married,5688,485,445,278,duly,duly,duly,577,250,768,Y
475,46,Female,College,married,6399,164,44,60,duly,duly,duly,124,55,55,Y
476,50,Female,HighSchool,married,19908,0,24,312,,,,0,132,220,Y
477,29,Male,Graduate,single,3555,3359,3542,3333,delay,delay,duly,242,64,128,N
478,41,Male,College,married,3555,3457,2007,359,delay,duly,duly,184,38,53,N
479,40,Female,College,married,9954,6960,7155,7520,duly,duly,duly,306,391,498,Y
480,60,Male,HighSchool,married,5688,4930,1932,1985,duly,duly,duly,409,75,90,Y
481,33,Female,Graduate,single,8532,99,1023,0,duly,duly,,12,1023,0,Y
482,39,Male,Graduate,single,18486,12821,7933,6948,delay,duly,duly,152,260,3884,Y
483,31,Female,College,single,22752,7343,6702,7302,duly,duly,duly,280,270,629,Y
484,60,Female,HighSchool,single,3555,2098,2153,2146,duly,delay,duly,164,38,85,Y
485,40,Male,Graduate,single,14220,13757,14170,7833,duly,duly,duly,453,285,745,Y
486,45,Male,College,married,3555,2432,1241,60,duly,duly,duly,107,32,62,Y
487,28,Male,Graduate,single,2844,134,1544,2915,delay,duly,delay,128,1582,53,N
488,49,Male,College,single,3555,3316,3334,1057,delay,duly,duly,78,107,142,Y
489,35,Female,Graduate,single,24174,121,200,135,duly,duly,duly,216,157,191,Y
490,55,Male,Graduate,married,15642,63,2870,271,duly,,duly,0,3061,4415,Y
491,26,Male,HighSchool,single,8532,3522,677,510,duly,duly,duly,655,800,1584,Y
492,45,Male,College,married,14220,12896,10601,10495,duly,duly,duly,466,544,368,Y
493,39,Female,Graduate,married,17064,0,0,0,delay,,,0,0,0,Y
494,27,Female,Graduate,single,14931,157,417,0,duly,duly,,48,369,0,Y
495,41,Female,College,married,12798,6589,3288,1839,delay,duly,duly,196,124,213,Y
496,45,Female,College,married,31284,6,94,363,duly,delay,delay,69,64,301,N
497,27,Female,Graduate,single,4266,406,587,704,duly,delay,duly,160,36,107,N
498,28,Male,HighSchool,married,3555,3532,3575,3598,duly,duly,duly,139,139,149,Y
499,45,Male,College,single,3555,1955,2118,2116,delay,delay,delay,142,128,0,N
500,34,Female,College,married,17064,4869,2997,4093,duly,duly,duly,253,2735,2214,Y
501,36,Female,Graduate,single,7110,771,335,386,duly,delay,delay,84,89,36,Y
502,45,Male,Graduate,single,3555,3146,2855,1432,duly,duly,duly,278,80,146,Y
503,31,Female,College,single,9243,8645,6783,4900,delay,delay,duly,187,206,168,Y
504,55,Female,College,married,6399,5867,5850,2297,delay,delay,duly,174,213,178,N
505,26,Male,Graduate,single,2133,1926,28,1085,duly,duly,duly,63,1085,0,Y
506,29,Male,College,single,2133,751,221,377,duly,duly,duly,74,373,29,Y
507,29,Male,HighSchool,married,5688,3470,3335,3337,duly,duly,duly,151,126,131,Y
508,45,Female,Graduate,married,19197,15132,14241,13011,duly,duly,duly,715,542,536,Y
509,36,Male,HighSchool,single,19197,19480,18890,19440,duly,duly,duly,786,818,736,Y
510,37,Male,Graduate,married,27018,6145,5252,4412,duly,duly,duly,643,144,128,Y
511,41,Female,College,married,12798,601,731,424,duly,duly,duly,97,196,356,Y
512,38,Male,College,married,23463,12723,11690,11219,duly,duly,duly,498,412,427,N
513,26,Female,Graduate,single,14220,220,789,67,,,,189,788,123,Y
514,38,Female,Graduate,married,25596,364,379,143,,,,427,308,145,Y
515,41,Male,College,married,14220,5767,4849,4964,duly,delay,duly,234,186,173,Y
516,53,Female,College,married,10665,273,361,199,duly,duly,duly,208,478,99,Y
517,31,Female,College,married,12798,7,14,25,delay,delay,duly,7,11,18,Y
518,29,Male,College,single,2133,2431,2331,2200,delay,delay,delay,0,0,0,Y
519,29,Male,College,single,22752,12119,11614,10802,delay,duly,duly,711,711,711,Y
520,57,Male,Graduate,married,3555,2935,504,475,duly,duly,duly,122,31,31,Y
521,29,Female,College,married,2133,99,197,0,duly,duly,,102,109,0,Y
522,38,Male,HighSchool,single,7821,3688,3338,2954,duly,duly,duly,163,116,99,Y
523,46,Female,College,single,14220,31,202,2127,,,,31,202,2183,Y
524,30,Female,College,married,6399,478,550,604,duly,duly,duly,79,51,24,Y
525,26,Male,Graduate,single,5688,2644,0,0,delay,,,178,0,0,Y
526,30,Male,Graduate,single,9243,361,471,249,duly,duly,duly,77,19,0,Y
527,30,Male,College,single,19908,2558,10079,10771,duly,duly,duly,3911,462,640,N
528,34,Male,College,married,4977,4261,2815,1191,duly,duly,duly,141,23,807,Y
529,47,Female,Graduate,single,7110,817,0,0,duly,,,0,0,0,Y
530,48,Female,Graduate,married,36261,1024,657,333,duly,duly,duly,1032,425,331,Y
531,28,Male,College,single,4266,4406,4270,4024,delay,delay,duly,100,213,924,N
532,44,Female,College,married,3555,985,533,0,duly,duly,,88,0,0,Y
533,22,Female,College,single,2133,1993,2062,0,duly,duly,,104,21,0,N
534,27,Female,Graduate,single,7110,153,246,122,duly,duly,duly,47,284,180,Y
535,30,Female,College,single,10665,0,0,14,delay,,delay,0,10,277,Y
536,30,Female,College,single,3555,98,246,98,duly,duly,duly,197,0,242,Y
537,44,Female,HighSchool,single,1422,1367,1051,682,duly,duly,duly,92,53,6,Y
538,30,Female,College,single,14931,15496,15293,11589,duly,duly,duly,661,569,441,Y
539,32,Female,College,married,6399,171,33,792,duly,,,0,192,972,Y
540,30,Female,College,single,1422,0,0,0,delay,,,0,0,0,N
541,47,Male,Graduate,married,5688,2662,562,1008,duly,duly,duly,1178,733,495,Y
542,48,Male,Graduate,married,25596,11637,5132,522,duly,duly,duly,577,74,6856,Y
543,25,Male,Graduate,single,4266,3984,2779,2800,duly,duly,duly,139,124,139,Y
544,29,Female,Graduate,single,14931,86,-1,209,delay,,duly,87,210,3195,Y
545,28,Female,College,single,12087,3237,3444,3745,duly,delay,duly,217,142,284,Y
546,39,Male,College,single,25596,674,2179,952,duly,duly,duly,1557,1592,483,Y
547,34,Female,Graduate,single,10665,32,26,46,duly,,duly,0,26,39,Y
548,28,Female,College,single,4977,4894,5027,5013,duly,duly,duly,223,199,192,Y
549,63,Female,HighSchool,single,3555,3617,3522,3465,delay,delay,duly,128,107,249,Y
550,35,Female,College,married,8532,8151,8277,8471,duly,duly,duly,347,346,625,Y
551,45,Female,Graduate,married,34128,1028,80,469,duly,duly,duly,59,190,371,Y
552,21,Female,College,married,1422,1054,1269,1768,duly,delay,duly,156,12,11,Y
553,25,Female,HighSchool,single,6399,1301,399,719,duly,duly,duly,213,160,122,Y
554,25,Female,College,single,6399,3006,3008,3197,delay,delay,duly,71,128,124,N
555,46,Female,HighSchool,married,42660,1222,1932,971,duly,duly,duly,1244,1725,711,Y
556,53,Female,HighSchool,single,35550,0,0,41,,,,0,0,41,N
557,33,Male,College,married,2133,1694,1816,1911,duly,duly,duly,103,68,87,Y
558,30,Female,Graduate,single,17064,255,-133,-133,delay,,,0,0,0,N
559,31,Female,Graduate,married,14931,11304,8846,8085,duly,duly,duly,518,427,782,Y
560,51,Male,Graduate,married,18486,-14,230,115,delay,,,0,306,54,Y
561,33,Female,Graduate,single,3555,0,1453,259,delay,duly,duly,444,569,36,Y
562,42,Female,Graduate,single,23463,754,546,524,,,,1280,459,671,N
563,40,Female,Graduate,married,15642,4534,4391,4689,duly,duly,duly,391,284,213,Y
564,33,Female,College,single,19908,3823,2724,3077,duly,duly,duly,431,320,592,Y
565,39,Female,College,single,12798,2072,1685,16,duly,duly,duly,1728,16,74,Y
566,27,Female,College,single,6399,3825,6167,5715,duly,duly,duly,3447,224,249,Y
567,28,Female,HighSchool,single,10665,88,64,0,,,,93,0,0,Y
568,33,Female,College,single,2133,2144,2056,1944,duly,duly,duly,178,213,142,Y
569,31,Female,College,single,2133,1965,1908,1869,duly,duly,duly,128,71,36,Y
570,26,Female,College,married,21330,22,22,28,duly,duly,duly,22,22,28,Y
571,24,Female,College,married,28440,13031,4565,2964,duly,duly,duly,1645,108,2033,Y
572,32,Female,College,married,19197,160,686,7,,duly,,376,14,0,Y
573,41,Female,Graduate,married,24885,2629,1592,2445,duly,duly,duly,1870,808,2168,Y
574,30,Female,Graduate,single,13509,879,1161,1211,duly,duly,duly,1351,1471,876,Y
575,28,Female,HighSchool,single,4266,1575,3121,2756,duly,duly,duly,3193,103,124,Y
576,30,Female,HighSchool,single,22041,4410,8110,3618,delay,duly,duly,4906,1138,284,Y
577,51,Male,College,married,19197,2307,1935,1004,duly,duly,duly,889,711,1101,Y
578,27,Female,HighSchool,single,9243,8985,5889,3387,duly,duly,duly,332,121,122,Y
579,29,Female,College,single,24174,17674,17421,11728,duly,duly,duly,654,523,400,Y
580,31,Female,College,married,12087,4481,2240,117,duly,duly,,320,0,117,Y
581,37,Female,College,single,22752,-405,6811,8018,,,,0,7231,11061,Y
582,26,Female,Graduate,single,1422,1290,1285,1210,duly,duly,duly,106,79,71,Y
583,36,Male,College,married,2133,2099,2040,2080,delay,duly,duly,71,69,39,Y
584,34,Male,Graduate,married,14220,0,1481,2790,delay,,duly,0,1524,73,Y
585,60,Male,HighSchool,married,14220,9695,10392,10427,duly,delay,delay,460,576,176,Y
586,45,Female,College,married,3555,3256,2369,1398,duly,duly,duly,142,142,58,Y
587,27,Female,College,single,12087,3176,3407,4695,duly,duly,duly,164,213,1209,Y
588,40,Male,College,married,10665,10223,10688,0,duly,duly,,377,124,0,N
589,37,Female,HighSchool,married,2133,1549,1160,1028,delay,delay,delay,103,54,19,N
590,45,Male,HighSchool,married,1422,388,1034,1264,delay,duly,delay,178,359,219,Y
591,35,Female,College,married,14220,9785,10278,10773,duly,duly,duly,391,427,427,Y
592,31,Male,Graduate,single,19908,0,28,44,,,,0,72,0,N
593,33,Female,College,single,5688,2837,2000,4072,,duly,duly,94,2064,232,Y
594,24,Male,Graduate,single,12087,12149,9070,7090,duly,duly,delay,406,448,124,Y
595,38,Male,Graduate,married,7110,3383,3600,0,duly,duly,,178,107,0,N
596,33,Male,College,married,3555,2528,1670,1380,duly,duly,duly,102,82,50,Y
597,40,Female,College,single,8532,1271,793,736,duly,duly,duly,264,1406,0,Y
598,29,Female,College,single,11376,117,105,104,duly,duly,duly,114,170,43,Y
599,30,Female,Graduate,single,17064,667,1960,288,duly,duly,duly,1188,0,23,Y
600,28,Female,College,married,18486,18079,10425,1523,duly,duly,duly,511,857,1067,Y
601,49,Female,HighSchool,married,6399,7268,6602,5881,duly,duly,duly,248,231,226,Y
602,26,Male,Graduate,single,3555,2786,2953,3000,delay,delay,delay,174,121,89,N
603,37,Male,Graduate,married,27018,10176,4337,3705,duly,duly,duly,810,1067,1626,Y
604,35,Male,Graduate,married,12087,13,-7,78,duly,,,0,0,85,N
