ID,AGE,SEX,EDU,MAR,CRE,BILL_1,BILL_2,BILL_3,STA_1,STA_2,STA_3,AMT_1,AMT_2,AMT_3,PAY
242,39,Male,Graduate,single,50000.0,47174.0,47974.0,48630.0,duly,duly,duly,1800.0,2000.0,3000.0,Y
243,27,Famale,College,single,50000.0,26655.0,27724.0,28676.0,duly,duly,duly,1800.0,1750.0,900.0,Y
244,32,Famale,Graduate,single,180000.0,3139.0,5853.0,2821.0,duly,duly,delay,2821.0,0.0,0.0,Y
245,40,Famale,Graduate,single,30000.0,142.0,215.0,139.0,duly,duly,delay,355.0,120.0,0.0,Y
246,40,Famale,College,single,20000.0,19816.0,20396.0,20102.0,duly,duly,duly,1601.0,2203.0,2114.0,Y
247,75,Famale,College,married,250000.0,52874.0,1631.0,1536.0,duly,duly,duly,1631.0,1536.0,1010.0,Y
248,27,Famale,College,single,100000.0,37767.0,34457.0,30036.0,duly,duly,duly,1788.0,1799.0,1100.0,Y
249,25,Male,Graduate,single,330000.0,46140.0,45781.0,48139.0,duly,duly,duly,2504.0,4007.0,5056.0,Y
250,46,Male,HighSchool,married,50000.0,35713.0,15392.0,16099.0,duly,duly,duly,1561.0,1268.0,587.0,Y
251,26,Famale,College,single,50000.0,50867.0,51486.0,48869.0,delay,delay,delay,1710.0,136.0,1206.0,Y
252,28,Male,College,single,30000.0,29242.0,29507.0,29155.0,duly,duly,duly,5006.0,1244.0,851.0,Y
253,26,Famale,College,single,140000.0,101551.0,105246.0,104781.0,duly,duly,duly,5366.0,5087.0,3605.0,N
254,28,Famale,Graduate,single,160000.0,70243.0,47779.0,28052.0,duly,duly,duly,7042.0,2000.0,1000.0,Y
255,29,Famale,College,single,400000.0,19532.0,3719.0,1453.0,duly,duly,duly,3127.0,1469.0,4968.0,Y
256,25,Male,College,married,50000.0,27699.0,28513.0,29341.0,duly,duly,duly,1565.0,1393.0,980.0,Y
257,48,Famale,College,married,140000.0,1154.0,1233.0,862.0,duly,duly,duly,1233.0,1075.0,1355.0,Y
258,33,Famale,College,married,160000.0,8015.0,2453.0,9624.0,duly,duly,duly,2453.0,9880.0,52572.0,Y
259,43,Famale,HighSchool,married,100000.0,62170.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,Y
260,48,Male,Graduate,married,220000.0,210380.0,213522.0,201852.0,delay,duly,duly,10000.0,9020.0,6000.0,N
261,29,Famale,Graduate,single,510000.0,78331.0,99414.0,107686.0,duly,duly,duly,40010.0,20094.0,5000.0,Y
262,29,Male,College,single,50000.0,49276.0,35100.0,32563.0,duly,duly,duly,1602.0,1400.0,3000.0,Y
263,38,Famale,Graduate,married,160000.0,4473.0,4664.0,5969.0,duly,duly,duly,4664.0,5969.0,18941.0,Y
264,37,Famale,Graduate,single,230000.0,2283.0,50815.0,0.0,duly,duly,duly,51315.0,0.0,0.0,Y
265,37,Famale,Graduate,single,80000.0,10115.0,249.0,5986.0,duly,duly,duly,258.0,5995.0,188.0,Y
266,25,Famale,College,married,150000.0,6156.0,0.0,0.0,duly,duly,duly,0.0,0.0,316.0,Y
267,23,Male,HighSchool,single,10000.0,6974.0,7838.0,9002.0,duly,duly,duly,1134.0,1298.0,478.0,Y
268,49,Famale,HighSchool,single,130000.0,89003.0,91362.0,72197.0,duly,duly,duly,4100.0,3095.0,1630.0,N
269,48,Famale,Graduate,single,40000.0,34871.0,34449.0,33634.0,duly,duly,duly,1600.0,1600.0,1500.0,Y
270,27,Male,College,single,50000.0,13694.0,14880.0,14242.0,delay,delay,delay,1700.0,0.0,426.0,N
271,32,Male,HighSchool,single,100000.0,70003.0,31545.0,20974.0,duly,duly,duly,2035.0,2004.0,616.0,Y
272,34,Male,Graduate,married,120000.0,1082.0,632.0,1350.0,duly,delay,duly,0.0,1350.0,0.0,Y
273,58,Famale,Graduate,single,260000.0,0.0,0.0,0.0,delay,duly,duly,0.0,0.0,0.0,N
274,33,Famale,College,single,200000.0,11253.0,12852.0,14024.0,duly,duly,duly,2000.0,1322.0,2000.0,Y
275,28,Famale,College,single,360000.0,0.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,N
276,36,Famale,College,single,70000.0,68699.0,69120.0,68376.0,duly,duly,duly,4483.0,12496.0,3268.0,Y
277,40,Male,Graduate,married,460000.0,171.0,2715.0,-13.0,delay,duly,duly,2728.0,0.0,2654.0,N
278,26,Famale,Graduate,single,50000.0,1156.0,316.0,316.0,duly,duly,duly,316.0,316.0,316.0,Y
279,33,Male,HighSchool,married,50000.0,50859.0,50462.0,50654.0,duly,duly,duly,2007.0,2199.0,691.0,Y
280,31,Famale,College,married,250000.0,103109.0,102594.0,97109.0,duly,duly,duly,4000.0,4500.0,5000.0,Y
281,27,Famale,Graduate,single,30000.0,1512.0,2458.0,664.0,duly,duly,duly,1000.0,664.0,1500.0,Y
282,44,Male,College,married,270000.0,127543.0,109189.0,92630.0,duly,duly,duly,10063.0,5162.0,10150.0,Y
283,30,Famale,HighSchool,single,180000.0,163935.0,153152.0,147032.0,duly,duly,duly,7722.0,6091.0,3563.0,Y
284,28,Famale,Graduate,single,100000.0,53494.0,52656.0,52600.0,duly,duly,duly,4173.0,3000.0,2025.0,Y
285,32,Famale,HighSchool,married,230000.0,195126.0,88743.0,92195.0,duly,duly,duly,5000.0,5000.0,5000.0,Y
286,46,Famale,Graduate,married,210000.0,110346.0,41986.0,21874.0,duly,duly,duly,41986.0,21874.0,20076.0,Y
287,38,Male,Graduate,single,210000.0,60502.0,62804.0,62769.0,delay,duly,duly,3276.0,2026.0,2000.0,Y
288,46,Famale,College,married,440000.0,180641.0,181557.0,149944.0,duly,duly,duly,8610.0,6907.0,3727.0,Y
289,25,Famale,College,single,100000.0,70896.0,71678.0,70125.0,delay,duly,duly,3472.0,2092.0,2000.0,N
290,46,Famale,College,married,240000.0,8751.0,9900.0,10605.0,duly,duly,duly,1295.0,1000.0,1000.0,Y
291,33,Male,Graduate,single,280000.0,898.0,898.0,325.0,duly,duly,duly,898.0,325.0,898.0,N
292,22,Famale,College,single,50000.0,0.0,0.0,0.0,delay,duly,duly,0.0,0.0,0.0,N
293,43,Male,College,married,30000.0,1700.0,2610.0,1914.0,delay,delay,delay,1100.0,0.0,300.0,Y
294,27,Male,College,single,10000.0,7015.0,10227.0,9560.0,duly,duly,delay,3507.0,0.0,500.0,N
295,29,Male,Graduate,single,130000.0,0.0,0.0,0.0,delay,duly,duly,0.0,0.0,0.0,Y
296,31,Male,Graduate,single,200000.0,194353.0,197344.0,186292.0,duly,duly,duly,9000.0,7465.0,4715.0,Y
297,29,Famale,College,married,120000.0,1686.0,657.0,2179.0,duly,duly,duly,657.0,2319.0,1423.0,Y
298,36,Famale,College,married,210000.0,143225.0,142996.0,144415.0,duly,duly,duly,6483.0,5082.0,6000.0,Y
299,36,Famale,Graduate,married,280000.0,58983.0,60788.0,63225.0,duly,duly,duly,2755.0,3463.0,1300.0,Y
300,34,Male,Graduate,single,300000.0,0.0,0.0,13001.0,delay,duly,duly,0.0,13001.0,0.0,N
301,37,Male,College,single,100000.0,99209.0,98222.0,67185.0,duly,duly,duly,3490.0,2332.0,2314.0,Y
302,36,Famale,Graduate,single,440000.0,0.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,Y
303,40,Famale,HighSchool,married,50000.0,49941.0,51213.0,12104.0,duly,duly,duly,2400.0,1206.0,1000.0,Y
304,25,Famale,Graduate,single,20000.0,11968.0,14564.0,27820.0,duly,duly,delay,2800.0,0.0,4000.0,N
305,27,Famale,Graduate,single,200000.0,871.0,665.0,960.0,duly,duly,duly,665.0,960.0,3908.0,Y
306,26,Famale,College,single,110000.0,432.0,3220.0,5704.0,duly,duly,duly,3220.0,5904.0,0.0,Y
307,36,Famale,College,married,500000.0,10483.0,23956.0,0.0,duly,duly,duly,23962.0,0.0,8500.0,Y
308,27,Famale,College,married,300000.0,0.0,5215.0,0.0,delay,duly,duly,5215.0,0.0,0.0,Y
309,55,Male,HighSchool,married,30000.0,9720.0,10613.0,11339.0,delay,delay,delay,1200.0,1200.0,2000.0,N
310,27,Famale,Graduate,single,60000.0,20847.0,13801.0,14366.0,duly,duly,duly,13809.0,14583.0,4889.0,Y
311,38,Famale,College,married,400000.0,3697.0,3600.0,1354.0,duly,duly,duly,1000.0,1354.0,5322.0,Y
312,34,Famale,College,married,180000.0,143301.0,146333.0,147042.0,duly,duly,duly,7000.0,5000.0,5000.0,Y
313,40,Male,Graduate,single,20000.0,10934.0,13738.0,16567.0,duly,duly,duly,3000.0,3100.0,0.0,Y
314,49,Famale,HighSchool,married,200000.0,52439.0,51040.0,56205.0,duly,delay,delay,0.0,6000.0,0.0,N
315,27,Male,Graduate,single,100000.0,55734.0,52557.0,33415.0,duly,duly,duly,1631.0,1286.0,200.0,Y
316,23,Male,College,single,60000.0,49507.0,33282.0,34312.0,duly,duly,duly,1970.0,2000.0,618.0,N
317,36,Famale,College,single,110000.0,47819.0,48947.0,50330.0,duly,duly,duly,2200.0,2500.0,2000.0,Y
318,53,Famale,HighSchool,married,260000.0,0.0,165.0,526.0,delay,duly,duly,165.0,526.0,452.0,Y
319,46,Famale,HighSchool,married,50000.0,48522.0,50955.0,29516.0,delay,delay,delay,3754.0,1.0,1070.0,Y
320,29,Male,College,single,180000.0,-2.0,-2.0,-2.0,delay,duly,duly,0.0,0.0,0.0,Y
321,29,Male,College,single,110000.0,58362.0,56598.0,51908.0,delay,delay,delay,2500.0,0.0,2000.0,N
322,27,Famale,Graduate,single,340000.0,172180.0,180140.0,166281.0,duly,duly,duly,21105.0,5461.0,5000.0,Y
323,24,Male,College,single,50000.0,1399.0,2441.0,3865.0,duly,duly,duly,1070.0,1500.0,3666.0,Y
324,28,Famale,College,married,230000.0,26361.0,18826.0,1100.0,duly,duly,duly,1710.0,1100.0,1000.0,N
325,32,Famale,College,single,360000.0,93029.0,94054.0,91834.0,duly,duly,duly,10000.0,7000.0,10000.0,Y
326,43,Male,College,single,210000.0,0.0,0.0,38013.0,delay,duly,duly,0.0,38013.0,3000.0,Y
327,41,Famale,College,married,220000.0,650.0,650.0,325.0,duly,delay,delay,325.0,0.0,950.0,N
328,34,Famale,College,married,60000.0,24898.0,27976.0,27233.0,delay,delay,delay,3800.0,0.0,3720.0,N
329,55,Male,College,married,340000.0,50396.0,44665.0,8300.0,duly,duly,duly,44665.0,8321.0,2190.0,Y
330,40,Male,Graduate,married,150000.0,99855.0,102586.0,100064.0,delay,delay,delay,5200.0,0.0,8100.0,Y
331,37,Famale,College,married,200000.0,-179.0,505.0,189.0,delay,duly,delay,1000.0,0.0,6900.0,N
332,40,Famale,College,single,130000.0,9559.0,12394.0,11883.0,duly,duly,delay,3000.0,0.0,500.0,N
333,28,Famale,Graduate,single,60000.0,10540.0,10232.0,11237.0,delay,delay,duly,0.0,1483.0,673.0,Y
334,43,Famale,College,married,400000.0,0.0,0.0,0.0,delay,duly,duly,0.0,0.0,0.0,Y
335,27,Male,Graduate,single,20000.0,20571.0,19089.0,19658.0,duly,duly,duly,1323.0,1600.0,830.0,Y
336,28,Famale,Graduate,single,190000.0,143464.0,146943.0,151905.0,duly,duly,duly,5795.0,7408.0,5645.0,Y
337,30,Famale,Graduate,single,260000.0,156882.0,160246.0,159988.0,duly,duly,duly,10000.0,8000.0,6000.0,Y
338,31,Famale,College,single,140000.0,390.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,Y
339,31,Famale,College,married,50000.0,46512.0,47716.0,49675.0,duly,duly,duly,1974.0,4406.0,1061.0,N
340,34,Famale,Graduate,single,120000.0,882.0,6531.0,6313.0,duly,duly,duly,6900.0,5037.0,1100.0,Y
341,30,Famale,College,single,240000.0,92.0,92.0,92.0,duly,duly,duly,92.0,92.0,0.0,Y
342,36,Male,College,single,50000.0,5916.0,6172.0,4123.0,duly,duly,duly,1212.0,1200.0,0.0,Y
343,29,Famale,Graduate,single,200000.0,2393.0,183.0,4847.0,duly,delay,duly,0.0,4872.0,20183.0,Y
344,39,Male,Graduate,married,180000.0,274731.0,281713.0,242063.0,duly,duly,duly,11000.0,145000.0,26000.0,Y
345,26,Famale,Graduate,single,180000.0,145403.0,138232.0,130553.0,duly,duly,duly,5440.0,5051.0,3835.0,Y
346,29,Famale,Graduate,single,160000.0,3097.0,-707.0,-2697.0,duly,duly,duly,0.0,0.0,5000.0,Y
347,26,Famale,College,single,100000.0,1370.0,4192.0,4159.0,duly,duly,duly,4210.0,4159.0,1000.0,Y
348,29,Famale,College,single,50000.0,47081.0,49316.0,50409.0,duly,duly,duly,3000.0,2000.0,2000.0,N
349,31,Famale,College,single,140000.0,138119.0,137950.0,140254.0,duly,duly,duly,6600.0,6500.0,5100.0,Y
350,26,Famale,College,single,30000.0,17893.0,19012.0,20123.0,duly,duly,duly,1411.0,1522.0,621.0,N
351,26,Male,Graduate,single,90000.0,39128.0,20473.0,1940.0,duly,duly,duly,1541.0,4200.0,0.0,Y
352,36,Male,Graduate,married,200000.0,-14386.0,-13543.0,3432.0,delay,duly,duly,10118.0,47015.0,0.0,Y
353,30,Male,Graduate,single,380000.0,0.0,0.0,0.0,delay,duly,duly,0.0,0.0,0.0,N
354,43,Famale,College,single,80000.0,77057.0,78102.0,58501.0,duly,duly,duly,3177.0,2600.0,3000.0,Y
355,58,Male,HighSchool,married,50000.0,15899.0,18720.0,18122.0,delay,delay,delay,3400.0,0.0,1000.0,Y
356,45,Male,College,married,180000.0,27679.0,28422.0,29650.0,duly,duly,duly,1481.0,2000.0,1100.0,N
357,26,Famale,College,single,240000.0,141315.0,128940.0,124226.0,duly,duly,duly,6349.0,5834.0,3870.0,Y
358,34,Male,College,single,380000.0,194314.0,179206.0,193992.0,duly,duly,duly,9010.0,35000.0,5000.0,Y
360,34,Male,Graduate,married,260000.0,49657.0,291.0,51058.0,duly,duly,duly,291.0,51058.0,35696.0,Y
361,23,Famale,College,single,500000.0,507726.0,509229.0,499936.0,delay,delay,delay,10000.0,0.0,14000.0,N
362,30,Famale,College,single,320000.0,71305.0,71151.0,72029.0,duly,duly,duly,2589.0,2568.0,2570.0,Y
363,32,Male,College,single,50000.0,45734.0,44741.0,43562.0,delay,delay,delay,0.0,0.0,1262.0,Y
364,40,Male,Graduate,married,110000.0,0.0,0.0,2066.0,delay,duly,duly,0.0,2066.0,0.0,N
365,35,Famale,Graduate,single,230000.0,761.0,300.0,399.0,duly,duly,duly,300.0,399.0,665.0,Y
366,56,Famale,College,married,330000.0,-9.0,1520.0,1488.0,delay,duly,duly,1529.0,1507.0,0.0,Y
367,61,Famale,College,married,50000.0,47166.0,49396.0,50476.0,duly,duly,duly,3000.0,2237.0,975.0,Y
368,24,Male,College,single,10000.0,2887.0,1923.0,2989.0,duly,delay,delay,0.0,1500.0,0.0,Y
369,40,Male,Graduate,married,300000.0,0.0,0.0,0.0,delay,duly,duly,0.0,0.0,0.0,Y
370,32,Famale,College,married,20000.0,20631.0,20010.0,19703.0,delay,delay,duly,0.0,1168.0,384.0,N
371,36,Male,College,married,180000.0,83538.0,0.0,0.0,delay,delay,duly,0.0,0.0,0.0,N
372,30,Male,Graduate,single,160000.0,99.0,2977.0,15086.0,duly,duly,duly,2977.0,15086.0,9123.0,Y
373,34,Famale,Graduate,single,90000.0,34302.0,35089.0,43449.0,duly,duly,duly,1640.0,9000.0,0.0,Y
375,46,Male,Graduate,married,180000.0,173267.0,174590.0,175233.0,duly,duly,duly,8100.0,5299.0,3305.0,Y
376,58,Male,HighSchool,married,30000.0,19143.0,20168.0,21229.0,duly,duly,duly,1640.0,1700.0,915.0,Y
377,43,Male,College,married,30000.0,20518.0,19901.0,20905.0,delay,delay,duly,0.0,1342.0,946.0,Y
378,28,Famale,Graduate,single,140000.0,10833.0,14446.0,7609.0,duly,duly,duly,14000.0,3855.0,4991.0,Y
379,30,Male,Graduate,single,210000.0,69937.0,71906.0,43308.0,duly,duly,duly,3500.0,3000.0,2000.0,Y
380,31,Male,College,single,50000.0,20526.0,15129.0,15093.0,duly,duly,duly,2000.0,3000.0,327.0,N
381,29,Famale,College,single,130000.0,89055.0,90780.0,70947.0,duly,duly,duly,4200.0,2575.0,2600.0,Y
382,37,Famale,College,married,50000.0,1894.0,3200.0,3381.0,delay,delay,delay,1500.0,400.0,200.0,N
383,36,Male,HighSchool,married,140000.0,100594.0,78372.0,91502.0,duly,duly,duly,3000.0,30000.0,4000.0,Y
384,28,Famale,College,single,170000.0,2948.0,3848.0,5646.0,duly,duly,duly,1105.0,1903.0,0.0,N
385,25,Male,College,single,80000.0,22619.0,31429.0,27923.0,duly,duly,duly,10010.0,1209.0,579.0,Y
387,29,Famale,Graduate,single,80000.0,0.0,80000.0,0.0,delay,duly,duly,80000.0,0.0,0.0,Y
388,73,Male,HighSchool,married,80000.0,63144.0,65631.0,68875.0,duly,duly,duly,3500.0,4330.0,3500.0,N
389,43,Male,College,married,150000.0,153249.0,154049.0,156523.0,duly,duly,duly,7900.0,6500.0,5700.0,Y
390,30,Male,Graduate,married,260000.0,1131.0,291.0,582.0,duly,duly,duly,291.0,582.0,0.0,N
391,38,Male,Graduate,married,350000.0,0.0,0.0,0.0,delay,duly,duly,0.0,0.0,0.0,Y
392,39,Famale,College,married,280000.0,-1312.0,35918.0,37297.0,delay,duly,duly,38621.0,2000.0,1130.0,N
393,44,Male,College,married,310000.0,103797.0,91989.0,87720.0,duly,duly,duly,4400.0,4013.0,3011.0,Y
394,29,Famale,College,single,140000.0,20110.0,17102.0,18862.0,duly,duly,duly,3000.0,3000.0,3000.0,Y
395,51,Male,Graduate,married,360000.0,38000.0,25000.0,0.0,duly,duly,duly,25000.0,0.0,0.0,Y
396,27,Famale,Graduate,single,140000.0,142428.0,144105.0,143952.0,duly,duly,duly,10000.0,10000.0,6000.0,Y
397,38,Male,Graduate,single,100000.0,40810.0,42653.0,42351.0,duly,duly,duly,2502.0,1200.0,860.0,Y
398,22,Famale,College,single,50000.0,0.0,0.0,0.0,duly,duly,duly,0.0,0.0,848.0,Y
399,30,Famale,College,married,210000.0,104701.0,106134.0,108423.0,duly,duly,duly,4002.0,5000.0,3500.0,Y
400,25,Famale,College,single,120000.0,120298.0,120822.0,109887.0,delay,delay,delay,4007.0,0.0,8272.0,Y
401,29,Male,Graduate,single,240000.0,156362.0,132280.0,99174.0,duly,duly,duly,5233.0,3289.0,2072.0,Y
403,41,Male,Graduate,single,150000.0,1464.0,2084.0,384.0,duly,duly,duly,2091.0,384.0,0.0,N
404,48,Male,College,married,30000.0,27879.0,28870.0,27806.0,duly,duly,duly,1774.0,1710.0,1046.0,Y
405,29,Famale,Graduate,single,160000.0,160432.0,163916.0,159676.0,delay,delay,delay,7500.0,0.0,11558.0,N
406,52,Male,Graduate,married,200000.0,3858.0,2690.0,3410.0,duly,duly,duly,2690.0,3487.0,0.0,Y
407,25,Famale,College,married,120000.0,26476.0,21393.0,0.0,duly,duly,duly,6000.0,0.0,0.0,Y
408,37,Male,Graduate,married,500000.0,507062.0,491956.0,430637.0,delay,delay,duly,325.0,15296.0,12137.0,Y
409,27,Famale,Graduate,single,320000.0,55607.0,62893.0,59001.0,duly,duly,duly,11404.0,8232.0,10450.0,Y
410,31,Male,Graduate,single,280000.0,168382.0,175646.0,180650.0,duly,duly,duly,10000.0,8000.0,6371.0,Y
411,23,Famale,Graduate,single,60000.0,29332.0,28577.0,30805.0,delay,delay,delay,0.0,2709.0,1600.0,N
412,38,Famale,Graduate,married,200000.0,190.0,0.0,0.0,duly,duly,duly,0.0,0.0,367.0,Y
413,32,Famale,Graduate,married,230000.0,0.0,0.0,2809.0,delay,duly,duly,0.0,2809.0,4606.0,Y
414,27,Famale,College,single,230000.0,13668.0,12647.0,13135.0,delay,delay,duly,0.0,1064.0,423.0,N
415,41,Famale,HighSchool,married,480000.0,14867.0,26665.0,199960.0,duly,duly,duly,26734.0,199982.0,9033.0,Y
416,35,Famale,HighSchool,married,50000.0,22500.0,5000.0,0.0,duly,duly,duly,5000.0,0.0,0.0,Y
417,31,Famale,Graduate,single,200000.0,7184.0,14845.0,1097.0,duly,duly,duly,17507.0,1102.0,0.0,Y
418,30,Famale,Graduate,single,50000.0,14811.0,16262.0,17286.0,duly,duly,duly,2000.0,1600.0,1200.0,Y
419,48,Male,College,married,50000.0,44338.0,43048.0,35639.0,duly,duly,duly,3629.0,3332.0,2000.0,Y
420,36,Famale,Graduate,single,260000.0,0.0,0.0,0.0,delay,duly,duly,0.0,0.0,0.0,N
421,24,Male,Graduate,single,30000.0,25265.0,26354.0,27710.0,delay,duly,duly,1500.0,1800.0,1007.0,Y
422,29,Famale,Graduate,single,440000.0,169661.0,167199.0,158520.0,duly,duly,duly,8071.0,9021.0,7013.0,Y
423,38,Famale,College,single,230000.0,10237.0,2795.0,1350.0,duly,duly,duly,2795.0,1350.0,371.0,Y
424,38,Male,College,married,200000.0,104978.0,105924.0,102663.0,delay,delay,delay,4500.0,0.0,3500.0,N
425,30,Famale,College,married,490000.0,192586.0,197967.0,201666.0,duly,duly,duly,10000.0,7143.0,7306.0,Y
426,32,Famale,College,married,80000.0,11262.0,0.0,0.0,duly,duly,duly,0.0,0.0,0.0,Y
427,49,Famale,HighSchool,single,20000.0,9551.0,12081.0,13087.0,delay,delay,delay,3000.0,1500.0,0.0,N
428,31,Famale,Graduate,single,170000.0,199.0,199.0,199.0,duly,duly,duly,199.0,199.0,398.0,N
429,27,Male,Graduate,single,70000.0,70119.0,68536.0,66601.0,duly,duly,duly,3600.0,1646.0,600.0,Y
430,33,Famale,College,single,210000.0,212601.0,177946.0,119362.0,duly,duly,duly,6000.0,4500.0,5000.0,Y
431,25,Famale,College,single,90000.0,91894.0,71732.0,73241.0,duly,duly,duly,3200.0,3300.0,3000.0,Y
432,27,Famale,Graduate,single,390000.0,304867.0,299998.0,300426.0,duly,duly,duly,13007.0,10612.0,10041.0,N
433,29,Famale,Graduate,single,110000.0,48123.0,49537.0,50422.0,duly,duly,duly,2500.0,2500.0,2000.0,Y
434,36,Famale,Graduate,married,580000.0,159760.0,162189.0,166127.0,duly,duly,duly,6422.0,6565.0,5951.0,Y
435,55,Male,HighSchool,married,360000.0,9210.0,8485.0,17231.0,duly,duly,duly,6015.0,17454.0,1775.0,Y
436,32,Famale,College,married,270000.0,234752.0,233036.0,229286.0,delay,delay,delay,10000.0,8000.0,0.0,N
437,27,Famale,Graduate,single,60000.0,14072.0,0.0,0.0,duly,duly,duly,0.0,0.0,300.0,Y
438,37,Male,HighSchool,married,110000.0,61807.0,62499.0,62162.0,duly,duly,duly,2300.0,2200.0,2300.0,Y
439,25,Famale,Graduate,married,50000.0,51044.0,50231.0,46677.0,duly,duly,duly,2500.0,3008.0,1000.0,Y
440,23,Famale,Graduate,single,80000.0,77024.0,73281.0,57806.0,duly,duly,duly,3212.0,1600.0,956.0,N
441,23,Male,College,single,50000.0,350.0,350.0,400.0,duly,duly,duly,350.0,400.0,1695.0,Y
442,32,Male,Graduate,single,100000.0,83831.0,85586.0,87289.0,duly,duly,duly,4000.0,4037.0,6500.0,Y
443,26,Famale,Graduate,single,30000.0,0.0,0.0,945.0,delay,duly,duly,0.0,945.0,0.0,Y
444,27,Famale,Graduate,single,200000.0,122923.0,124653.0,126355.0,duly,duly,duly,5704.0,5930.0,4000.0,Y
445,44,Male,Graduate,single,240000.0,246135.0,231443.0,234557.0,duly,duly,duly,12026.0,9010.0,7400.0,N
446,34,Male,College,single,220000.0,37304.0,33304.0,29254.0,duly,duly,duly,1600.0,1500.0,1100.0,Y
447,28,Famale,Graduate,single,160000.0,146433.0,107604.0,89902.0,duly,duly,duly,4500.0,4400.0,3000.0,Y
448,53,Famale,Graduate,married,180000.0,46122.0,1260.0,29366.0,duly,duly,duly,1260.0,29366.0,54.0,Y
450,30,Famale,HighSchool,married,140000.0,96304.0,98007.0,82227.0,duly,duly,duly,4505.0,12906.0,0.0,Y
451,51,Male,Graduate,married,380000.0,0.0,0.0,0.0,delay,duly,duly,0.0,0.0,0.0,N
452,53,Male,Graduate,married,600000.0,467150.0,458862.0,469703.0,delay,delay,duly,0.0,18000.0,16000.0,N
453,37,Male,College,single,260000.0,255691.0,262736.0,36638.0,duly,duly,duly,14000.0,5022.0,130000.0,Y
454,26,Famale,Graduate,single,200000.0,156786.0,179.0,1443.0,duly,duly,duly,179.0,1443.0,1443.0,Y
455,42,Male,College,single,80000.0,78129.0,28202.0,78553.0,duly,duly,duly,2500.0,51432.0,1800.0,Y
456,39,Male,College,single,40000.0,40034.0,36549.0,17431.0,duly,duly,duly,2027.0,1207.0,301.0,Y
457,39,Male,HighSchool,single,130000.0,71034.0,69329.0,74175.0,delay,delay,delay,0.0,6000.0,0.0,Y
458,32,Male,Graduate,single,50000.0,23974.0,24131.0,25326.0,duly,duly,duly,1800.0,1900.0,1300.0,Y
459,41,Famale,College,married,230000.0,819.0,18163.0,5473.0,duly,duly,duly,18163.0,5654.0,12887.0,Y
460,48,Male,College,married,70000.0,50927.0,39883.0,32017.0,duly,duly,duly,2100.0,1217.0,500.0,N
461,38,Famale,College,married,180000.0,152510.0,151651.0,159019.0,duly,duly,duly,5657.0,10372.0,5000.0,Y
462,36,Famale,College,married,80000.0,1689.0,8638.0,5702.0,duly,duly,duly,8638.0,5723.0,2980.0,Y
463,26,Famale,College,single,290000.0,20807.0,99860.0,100000.0,duly,duly,duly,80000.0,3000.0,3015.0,Y
464,28,Famale,Graduate,single,230000.0,30141.0,131255.0,110503.0,duly,duly,duly,120093.0,8034.0,3013.0,Y
466,59,Male,Graduate,married,230000.0,208459.0,206331.0,203813.0,duly,duly,duly,7536.0,7277.0,7100.0,N
467,38,Male,Graduate,single,220000.0,212795.0,211043.0,212759.0,duly,duly,duly,8909.0,7500.0,9000.0,N
468,32,Male,College,single,230000.0,28114.0,28006.0,25000.0,duly,duly,duly,1610.0,1224.0,655.0,Y
469,38,Male,College,married,500000.0,59372.0,49677.0,49515.0,duly,duly,duly,10026.0,7241.0,50091.0,Y
470,41,Famale,Graduate,married,90000.0,6160.0,3274.0,6190.0,duly,duly,duly,3276.0,6246.0,307.0,Y
471,35,Famale,HighSchool,single,390000.0,355215.0,363325.0,373181.0,duly,duly,duly,13802.0,16525.0,8893.0,N
472,41,Famale,College,single,400000.0,366193.0,372700.0,375948.0,duly,duly,duly,14020.0,13595.0,6243.0,Y
473,34,Male,College,married,180000.0,2927.0,2790.0,1140.0,duly,duly,duly,2790.0,1140.0,2144.0,Y
474,38,Male,HighSchool,married,60000.0,29295.0,30321.0,31018.0,delay,delay,delay,1800.0,1500.0,2000.0,Y
475,32,Famale,College,married,120000.0,4158.0,2682.0,0.0,duly,duly,duly,2682.0,0.0,6440.0,Y
476,29,Famale,College,single,60000.0,27199.0,28358.0,28937.0,duly,duly,duly,1900.0,1400.0,1000.0,Y
